"","sig126","sig127N","sig127C","sig128N","sig128C","sig129N","sig129C","sig130N","sig130C","sig131N","sig131C"
"P20444",20.331485666571,20.3658401747641,20.6515590789194,20.4532349643384,20.3334603890412,20.4753791434672,20.331485666571,20.4708742054358,19.8080314492526,20.4918716686012,20.6343124856778
"Q4VA93",20.3230947407978,20.4224537174525,20.6388451750108,20.4685735837813,20.3010940628112,20.4882070116919,20.3230947407978,20.4579386113167,19.8096124493375,20.5234315859635,20.6492152605862
"P68404",20.9988979828677,20.7882396432308,21.1176789373953,21.0578437832382,21.0243090409216,20.9350741003256,20.9988979828677,21.0958728662821,20.8114294635488,20.9029855410225,21.1324977659784
"P28867",19.3847896359831,18.0275642875845,19.2925089437335,18.9669722546248,19.253087171096,17.8878563918055,19.3847896359831,19.0117431497774,19.4325647094983,17.9997660343588,19.0118857251905
"F1DGF6",19.1499443648616,17.7374878406795,19.0071880862462,18.6117270840407,19.0203978076253,17.5040692504367,19.1499443648616,18.6604891017194,19.2380111890023,17.6574137592976,18.6571905704798
"P16054",21.3452982938914,21.9130569618323,21.1212241776949,21.2895133467666,21.3431706265586,21.7949597268259,21.3452982938914,21.3314253860933,21.564093824819,21.8882505209014,21.3311940025171
"P63318",20.5369047005975,21.410917889566,20.3949011147337,20.7455932966593,20.4880208656253,21.4493460424573,20.5369047005975,20.8715106283574,20.3356352456528,21.4264879553623,20.8591813093683
"P23298",16.0872148177703,16.4005467750636,16.0410429548894,16.3697963683067,16.2379957813005,16.326791041704,16.0872148177703,16.3377018484888,16.1974746274723,16.5157140199876,16.2619313039235
"Q62074",16.3835655635827,16.3081631532903,16.1668816569774,16.3637073645358,16.4223248137851,16.3024253114257,16.3835655635827,16.2466755633182,16.4941438571439,16.2584206524296,16.3223380962713
"Q02111",16.7964241401759,15.8550793317741,16.7907290607258,16.5945810966288,16.6514951768731,15.9360641984534,16.7964241401759,16.5254022749362,16.7404334377238,15.9830111064707,16.5792045160257
"O08795",19.7386903785375,20.0100524661524,19.6800989912928,19.8213750873159,19.777688197796,19.8712305018784,19.7386903785375,19.781172213745,19.4562394347934,19.9653542610802,19.7642276521595
"Q02956",16.8836633171682,17.0829469600538,16.3943222239655,16.7024137480849,16.8711517964669,17.0412686349488,16.8836633171682,16.7108984109152,17.2117316810925,16.9375207109932,16.6346951379554
"P97313",16.337607681579,15.4946036644209,16.1128257732778,16.6174506741226,16.3511440338748,16.716797551841,16.337607681579,16.3640481579285,15.9563500882471,16.638396933797,16.2548111489894
"P0C605",16.0370519500553,16.3863126004533,16.2976256428125,16.4970834894084,15.9891536024855,16.4001564343427,16.0370519500553,16.5288456020361,15.5902844004548,16.4949107648773,16.4780315653787
"Q61410",16.1567917393531,15.7923625015702,16.4510283777807,16.8661616269397,16.0629860902744,16.0105525086954,16.1567917393531,16.9359731547504,15.5870983478531,15.9244125899575,16.4285887917842
"Q8C4R2",16.1567917393531,15.7923625015702,16.4510283777807,16.8661616269397,16.0629860902744,16.0105525086954,16.1567917393531,16.9359731547504,15.5870983478531,15.9244125899575,16.4285887917842
"Q9WTX2",17.3022261147722,17.0891442783059,17.7481339099419,17.7624164938557,17.0858764468536,17.2707710861515,17.3022261147722,17.761558184643,16.3950950842009,17.3119146757418,17.6328434742349
"Q9CWV6",16.4375452173017,16.2000236137837,16.5233598826705,16.3415699999635,16.465952207505,16.3491873472332,16.4375452173017,16.504612939275,16.3928765919733,16.1718588727376,16.4713114970042
"Q9JIF0",19.0047288160131,19.0290711086399,19.0441580901906,19.2096653986686,19.029178029502,19.0400714368987,19.0047288160131,19.2213688477117,19.0206308547745,19.0082971933758,19.1696110280393
"A0A140LHS4",18.0490016522349,18.0276395868989,18.1850562600778,18.3576271218387,18.2181138872098,18.0508027320934,18.0490016522349,18.3641777896656,18.2304815728088,18.0601995461731,18.2937007617629
"Q922H1",16.3395169590388,16.2682148793231,16.3983524297519,16.4318533473648,16.3839092567284,16.2503627175776,16.3395169590388,16.4749188291568,16.1660132288185,16.2339639082324,16.4866713915959
"Q8CIG8",18.5393236965383,18.9845892895543,18.3830258521078,18.6662503962514,18.6364699389691,18.8806101137751,18.5393236965383,18.6163606059575,18.8160018011267,18.8357497808764,18.6025836865468
"A0A0R4J049",18.5626944516656,19.0816568718327,18.3655906073213,18.6518559661914,18.6259623877769,18.8954486675087,18.5626944516656,18.6066319592509,18.7621107695441,18.8496459769998,18.6110446393444
"Q922X9",16.3655625456552,16.7100942167695,16.2568809375857,16.4827502679351,16.4101726850655,16.519574852461,16.3655625456552,16.4562851332779,16.2655306963245,16.5639124768232,16.3183487364438
"Q6PAK3",18.5707887133685,18.5477394523827,18.7576923600331,18.7804901294428,18.5452939147162,18.4241927428132,18.5707887133685,18.7781740050442,18.3968356083378,18.3664005063041,18.6982592309546
"Q3U3W5",15.5096349927861,15.4911383513078,15.2272034728878,15.5315469037201,15.3684059369054,15.3425598813681,15.5096349927861,15.48877915703,15.4351625288998,15.5224758624914,15.4083277124737
"P04925",19.6214031147083,20.1505432922039,18.892051506509,18.9613626064776,19.6017131935451,19.9420721395124,19.6214031147083,18.9330045037673,20.2167338790252,20.0388812012751,19.225356864609
"Q9WU79",17.5190469127497,17.32143733385,17.7518831315508,17.5788114615738,17.5010717643158,17.3457201599475,17.5190469127497,17.5732100106675,17.1850979992983,17.2538308730394,17.5392130217432
"O54990",15.6973829137137,16.0065578201841,14.9501643096693,14.8996173837593,15.774766617674,15.8401644763596,15.6973829137137,15.175005266434,16.6145621460433,15.9551465105733,15.2850126371601
"A0A0G2JE90",15.6973829137137,16.0065578201841,14.9501643096693,14.8996173837593,15.774766617674,15.8401644763596,15.6973829137137,15.175005266434,16.6145621460433,15.9551465105733,15.2850126371601
"Q8JZY4",16.0065281155451,15.6365757652557,16.0178125485285,16.0610851881639,16.0722679865862,16.0251596822768,16.0065281155451,16.1462006837053,14.9962973806234,16.1261981201666,16.0975916443056
"P48437",14.4105264570107,15.4882747783397,14.386790667051,13.8732163846257,14.3441835689251,15.058392080121,14.4105264570107,14.1799440733909,15.124592085726,15.1087235224878,14.7003949724426
"Q8BM39",13.8554593153708,14.0872411486142,14.2527273938369,14.184079553535,13.8688513187028,13.989046753737,13.8554593153708,14.0185938698884,13.0916556884089,13.8863933543932,13.9560625148742
"Q99KP6",19.9625299065331,19.5484234727803,20.1977412934117,20.1634463466448,19.9469350912986,19.8110987768782,19.9625299065331,20.1395141839175,19.4938340452498,19.7830419357655,20.140253023489
"Q922U1",16.9393785905076,16.5628878515877,17.1486053286242,16.9198539255176,16.8645971615515,16.726225883849,16.9393785905076,16.9802927029761,16.6268912011188,16.7781491046712,16.9849535566448
"Q8CCF0",17.456122183003,17.2355996961426,17.7393611904259,17.6190148003549,17.5228289966528,17.3503275841635,17.456122183003,17.6230808644288,17.1100436176665,17.4416001255955,17.5193410284873
"Q4FK66",13.8667843610858,13.4691862744554,13.984284965059,14.0645424245183,13.9877240775863,13.9149030796631,13.8667843610858,14.0120916366272,14.2012556279899,13.8693493937563,14.0274452598751
"Q80SY5",16.1755922004966,15.8798931597965,16.1294090950926,16.2312495396071,16.1123980592486,15.8535481549261,16.1755922004966,16.2831154821802,15.7281067496538,16.0344104319921,16.1583656909534
"Q8K2Z2",14.997423276858,14.8816243206945,15.0352409832394,15.0196473435588,15.1060828136004,15.122984740001,14.997423276858,15.223703086625,15.0037586829956,14.8884073617912,15.1241548781756
"E9QJV4",15.5031590199799,15.5600641221678,15.4985719334339,15.6074670286369,15.6293062441305,15.7883674546666,15.5031590199799,15.7177950207459,15.5727454356238,15.4833008798604,15.5949376371334
"Q9DAW6",17.0049576244495,16.816448371404,17.2866972434205,17.1228511159534,16.9782184869552,16.8974525163866,17.0049576244495,17.1363051563839,16.6999516883289,16.8949242616899,17.1410830238248
"Q9R1C7",17.897440330526,17.9304411683301,17.9615793927489,17.8033855572135,17.8393527404422,17.9830686443858,17.897440330526,17.8512274571395,17.7182889589963,18.003302590083,17.8938712359685
"Q80W14",16.2120980081675,15.8961345306871,16.8099773231612,16.5874561321365,16.2506686364021,16.041780731935,16.2120980081675,16.6101130138373,15.7355089211462,16.0311123023823,16.4686631358478
"Q61136",16.1526221376274,16.0063838886264,16.2235758174692,16.3982683351182,16.1710743515617,16.1138881786355,16.1526221376274,16.4899920249188,15.4946283690584,16.1627392679272,16.4144987273436
"Q91YR7",17.9161923272705,17.6590853930797,18.0819340190392,17.9087002455533,17.9152108334775,17.6877232965219,17.9161923272705,18.0348955852688,17.3206017068823,17.6734530135249,17.9381478397388
"Q99PV0",18.6442439088086,18.5310405405885,18.8173536237844,18.7550004372364,18.6899909375681,18.560804695694,18.6442439088086,18.7106285048205,18.5257572261115,18.5213174828672,18.7103454724365
"P15331",17.3571720392797,18.0306732608925,16.2286017740069,15.4160107785056,17.6114295472402,17.7804708896886,17.3571720392797,15.5270176255265,18.462035416186,17.9165782939054,16.7385551116148
"Q9D7G0",21.1403774750051,21.4350353077144,20.8638307988757,21.1769897248482,21.1503537481358,21.5850380803841,21.1403774750051,21.1330457954904,21.4571383654122,21.6290283329906,21.2158282363389
"Q32M04",18.7524280015217,18.8074038473805,18.4557979994334,18.8847962474849,18.7242246716181,19.2134718285221,18.7524280015217,18.8429094656993,18.9195467027291,19.3046594346779,18.7913314773403
"Q9CS42",19.6441267952812,20.0267007449991,19.2513045670983,19.5373304034377,19.6753882559816,20.0951799303729,19.6441267952812,19.5188597085156,20.1656456940712,20.0972462406095,19.6311463097718
"Q9D0M1",19.7473913259024,19.9838583978629,19.5440821326487,19.6447292157194,19.7983756142178,20.0346604792125,19.7473913259024,19.6994918009751,20.1498406094626,20.0716034499268,19.7693959267127
"B1AT82",19.7445663640689,19.9664966834358,19.5595442548998,19.6428632281642,19.8048140671015,20.0378632716358,19.7445663640689,19.6946417317347,20.1865094166789,20.0636201276094,19.7976338692374
"Q8R574",20.0906271694516,20.7676739521559,19.7985573525807,20.0046534384025,20.1480792314638,20.5929567353751,20.0906271694516,20.0347263368507,20.5120807331184,20.6001051562561,20.1247369401107
"E9PYL2",14.8206112697706,14.6475800315974,15.0195043564815,14.4121301434985,15.0216360545115,14.7173363081611,14.8206112697706,14.5127142057123,14.5347654600091,14.930292297049,14.8201729044598
"Q811B5",14.44664542883,15.0857036041881,14.3801931087115,14.5933551646871,14.5437507942131,15.0514689607361,14.44664542883,14.5149533399774,14.1301911323667,14.9624489641546,14.5719231003646
"E9PV26",17.1850746805961,17.1721720377661,17.1792354512806,16.9862063739907,17.147512299785,17.2508282218136,17.1850746805961,16.9511457486894,17.2506976146905,17.261363728222,17.1479333411788
"Q3V0I2",15.1733149704906,15.5617535740482,15.5775111156026,15.14811484977,15.1533844468187,15.3165107159819,15.1733149704906,15.1740728679991,15.0655359810936,15.5368807015976,15.1755838703712
"Q3UPH1",16.6635544421621,16.4744169581465,16.8343765317466,16.9549850515473,16.6455094047606,16.5741908150083,16.6635544421621,16.7984616691407,16.3590204266206,16.5208452300117,16.7889064329976
"Q7TSC1",18.376084754388,18.470747065646,18.5928492283495,18.4820902625646,18.4159295169149,18.3830269295983,18.376084754388,18.4856076323061,18.2005559210513,18.5039327449306,18.5312363300064
"Q7TPM1",16.22426589687,16.1512471872841,16.3845291159239,16.366041239788,16.1930198574386,16.2080474120084,16.22426589687,16.3634871403421,16.0178795481251,16.184737809174,16.4138994459943
"F8WHT3",16.8366306273885,16.8856132412366,16.9670061490809,16.7351702854394,16.7692139391222,16.7636623779735,16.8366306273885,16.7495976567955,16.6251112289143,16.7572930604544,16.9281242786444
"Q3TLH4",18.5534569065919,18.3661296953768,18.7583012864704,18.6631838976626,18.5327774860057,18.3995530586146,18.5534569065919,18.6580443036515,18.0618179858139,18.4702245941264,18.630248725001
"S4R2E2",18.2316615004473,18.2165120466248,18.4344730032588,18.4514778605638,18.2506399251515,18.1604849171268,18.2316615004473,18.3949203562189,17.9133054833113,18.2595155081293,18.3748332751329
"O35449",15.5431450968608,16.9979903241154,15.48756153842,15.1181887120499,15.5105205859603,16.4130374238273,15.5431450968608,15.459046991609,15.2014469322315,16.5418898049434,15.655798819942
"E9PUL5",20.0453639472351,19.1489338442288,20.0814456090868,19.6395410388056,19.7966660000609,19.3121722836966,20.0453639472351,19.7140469232716,19.0625259035437,19.2030419831475,19.7973155635083
"Q6PE13",19.1020646392887,18.8281681091261,19.2674806617561,19.0643658868523,18.9742041488469,18.7187749736173,19.1020646392887,19.0110200052084,18.6890347168386,18.7711666135736,19.0278447035083
"Q8BG44",16.8478084624123,16.4693916375322,17.0001837593263,16.7400418096342,16.7415608780809,16.5385454261648,16.8478084624123,16.7351679380507,16.4189498864617,16.5162736114383,16.7307244797201
"Q8BIW1",17.8369965925657,17.7889631464495,17.6508389111943,17.782553780729,17.8719527671678,17.8821129400088,17.8369965925657,17.7731277630111,18.0441869206707,17.8275485061726,17.7083634439627
"Q52KR3",16.9272196000798,16.5584740243309,16.9969909662924,17.1634834719359,16.6577574584174,16.8295450013602,16.9272196000798,17.0084191981247,16.6887649401756,16.761494519238,16.9509599661556
"Q9CYH2",19.5558737905146,19.9245359993438,19.5597438607228,19.6226646097673,19.5513639095086,19.8509817817419,19.5558737905146,19.6892118152361,19.5168151492741,19.8493343425554,19.6259287884265
"Q9DB60",18.9818625221168,18.9641467087809,19.0643219886401,19.253628742321,19.0631798792047,19.1879074660811,18.9818625221168,19.2594856092811,19.2239056785588,19.1361108747569,19.2247552621339
"Q61207",16.4760539025411,16.3315269456721,16.4577327579347,16.9600374445073,16.526897530287,16.6479288776505,16.4760539025411,16.7718955520444,16.3574152064469,16.1961205805442,16.6467710487976
"Q3U8C4",17.8440569892611,17.6600597264416,18.086884422813,18.5240801018208,18.0105824960333,18.0358995301582,17.8440569892611,18.2733008247735,17.6831486493153,17.6400988438405,18.1891811962187
"Q99K85",20.3698718721529,20.4646944568924,19.7661735453123,19.9121447359432,20.4273749993494,20.5218480483439,20.3698718721529,19.864259475848,21.2995805391831,20.510218327497,20.038466810654
"Q5DTT2",18.3827046051916,18.6923904751848,18.6636559506118,18.3443003383006,18.3344088882345,18.4296592446176,18.3827046051916,18.4811185864088,17.8492230431454,18.3944370011041,18.4840534946887
"Q6P1I6",17.1552054689114,17.0191440329265,17.3946995548924,17.2586415857037,17.2216844993272,17.0713633286188,17.1552054689114,17.3964678823725,16.9625368568771,17.1973371691925,17.3161285015996
"Q2PFD7",20.4024060448643,20.3093762158967,20.6893008772684,20.504607563259,20.3731813534196,20.4496491267999,20.4024060448643,20.5223024220939,19.9195170598004,20.3509006425626,20.5649421339679
"A0A1D5RMH7",20.4074366386287,20.3176325012656,20.6857289922856,20.5064103459046,20.3740111360541,20.4572759138579,20.4074366386287,20.5239359877191,19.9298141261592,20.3587777884263,20.564286287419
"Q8C0E9",20.3490993565704,20.1181965123914,20.7734195791705,20.5899760423397,20.3046287795313,20.3339493005753,20.3490993565704,20.5522989071139,19.7088327305955,20.2246457240954,20.5953262290573
"P49769",13.846400750876,13.7283010358305,14.0534772725752,14.0036520280253,14.1975842869683,13.9348252875704,13.846400750876,13.9785988407368,13.8550872140396,13.8138303583483,13.9999355800796
"Q61144",13.1990458298275,12.4877301014987,13.280383756161,13.7288747100704,12.8719337531225,13.1445583370591,13.1990458298275,13.7394770624358,11.7281588819734,13.056182468578,13.4966042781496
"Q99JF8",19.7956973226115,19.6514781810509,19.6561856502209,19.6397470141284,19.8299047927839,19.7531852542908,19.7956973226115,19.5879108852298,19.5356047197189,19.6740427029343,19.5738914780202
"A2BI12",19.6348082977987,19.4640361726227,19.590013278787,19.4778749199133,19.6803604986554,19.514289200572,19.6348082977987,19.4248988940276,19.2986909864423,19.3969917154171,19.4522765889546
"Q9R1P4",20.5380222006239,20.4229664951931,20.4938494746704,20.6499016650571,20.505806535617,20.6111093529456,20.5380222006239,20.5859563602065,20.4678516408642,20.7038770746271,20.5801839666101
"P49722",20.2306969486006,20.3675109611567,20.2863170415592,20.3929291210015,20.3537532292237,20.4489078491476,20.2306969486006,20.3279812456031,20.5460199386731,20.3793052301893,20.2596744279414
"O70435",20.5596518570131,20.6320045925328,20.590380834077,20.6436099085305,20.5980466273846,20.59776197131,20.5596518570131,20.6200629916026,20.6141976914575,20.6425083007504,20.6153769284151
"Q9R1P0",20.3522068845609,20.4229691008112,20.4087569471153,20.5499891058134,20.4251636323226,20.4071832633889,20.3522068845609,20.4524316169859,20.3281072017829,20.4675375085097,20.451235181372
"Q9Z2U1",19.4129873707012,19.5489766529989,19.4079679115339,19.4601071005898,19.4516651334782,19.4276917579533,19.4129873707012,19.408354997579,19.528539537058,19.4612534317452,19.4990508736332
"Q9QUM9",19.0662803675294,19.2481867609637,19.0924447920589,19.1841632417525,19.1489448718798,19.1755460428912,19.0662803675294,19.1413224281697,19.0415117410428,19.1724000212189,19.1540533469799
"Q9Z2U0",19.8409568815155,20.0498424437879,19.8244302446891,19.9436459234808,19.880808232291,19.927443669016,19.8409568815155,19.8962818195809,19.9385625914036,19.9784244255261,19.8952566897689
"O09061",19.1681542734786,19.4211570662559,19.1649093220183,19.2253598242461,19.2192305439715,19.2418760401394,19.1681542734786,19.2662178601673,19.1075239524399,19.2756699107285,19.1391028470801
"O35955",15.9777683283432,15.4663816894364,15.9696388832061,16.0444697939694,16.0093535471644,15.6899596104639,15.9777683283432,16.5417776981517,15.6625193957132,15.7806488510164,15.9239441723556
"Q9R1P3",19.2046718082128,19.0889442115934,19.139148935104,19.3458867046543,19.1994848960209,19.4412783428122,19.2046718082128,19.3152441126046,19.5821870441792,19.3512487836641,19.1603888405513
"Q9R1P1",19.5234571752766,19.4599580535966,19.4976952198302,19.6237640023378,19.6446261895093,19.655347907334,19.5234571752766,19.5714844535564,19.9272088587023,19.616643548492,19.6396938442913
"P99026",18.5804003534963,18.6830566208383,18.5750343725617,18.690751600376,18.6177160786101,18.7557788667756,18.5804003534963,18.5586996512658,18.7815448285505,18.7138931348092,18.6373939512632
"O55234",18.9972653691689,19.3266017737904,18.92082896031,19.0887157983763,19.0422434375066,19.166603767196,18.9972653691689,19.0477234550533,19.3575385465065,19.1512538813302,18.9450235837283
"Q60692",18.942378165808,18.8295358296364,18.989128791164,19.0848014357469,18.9464900595517,18.9324754619215,18.942378165808,18.9794126569959,18.9246454009738,18.9740860830628,19.0650767273915
"P70195",19.3652032110053,19.5868908270768,19.2702453752119,19.4953325505028,19.3238762481352,19.4679501142583,19.3652032110053,19.3399850278923,19.185257942887,19.4336267920898,19.3342608899308
"P28063",15.826669482206,16.209780102927,15.5492145003712,15.6557881839042,15.7998648858199,16.1720123795027,15.826669482206,15.6072654170233,15.9037402148799,16.0148263566492,15.4857076695553
"P62192",20.8693089619412,20.9209683914481,20.8337399706573,20.8891816573799,20.8753760844044,20.9643570613875,20.8693089619412,20.9304383890609,20.850088773214,20.9400084864089,20.8579726078533
"P46471",18.9253748057406,18.8459663574453,18.9141894110256,18.9789635003045,18.9161961657087,18.9139176941131,18.9253748057406,18.9892455584429,18.9014354716184,18.9377703948024,18.9236078987874
"Q3U5V3",18.8909910472879,18.874488910891,18.8682553796473,18.9415461949906,18.8909892681524,18.9124110508114,18.8909910472879,18.9587808776312,18.9287181394945,18.9345640342179,18.8981361192236
"O88685",20.025001882801,20.0288213643919,20.0247394762977,20.1100460989428,20.0276158524374,20.0263842057693,20.025001882801,20.1087293311745,20.0045078587064,20.0653586426653,20.0299949632326
"A0A087WPH7",19.7439788546526,19.7822336468071,19.7376100486104,19.820024758287,19.7345120798098,19.7403706970438,19.7439788546526,19.8171202616137,19.756889964688,19.7999531061703,19.7343287384329
"P54775",19.3159783577969,19.3756889733627,19.2869722007628,19.3861787035394,19.2602314827532,19.3125658299702,19.3159783577969,19.4042390454266,19.2587412905205,19.3354262663231,19.2794765837028
"P62196",19.175910775859,19.1952088621988,19.158171506254,19.2263423655961,19.1445017546144,19.2208081730443,19.175910775859,19.2170165687459,19.2001853402535,19.201477809545,19.1647155019104
"P62334",19.4287457325577,19.3797251311639,19.4140757056848,19.3944548948684,19.3692339636201,19.4599266969646,19.4287457325577,19.4588287882515,19.428825713045,19.4204896116152,19.397322118344
"Q3TXS7",19.6663020902004,19.5736815679674,19.7089679153257,19.8407313664421,19.6792109712656,19.7452174494967,19.6663020902004,19.7834047314414,19.6369408183893,19.7388823893839,19.7182535036153
"Q9Z2X2",14.517194103722,14.5514653283288,14.4016777322776,14.4165435184941,14.4149012698197,14.5775306502296,14.517194103722,14.4613961823227,14.5042643159225,14.6407184591714,14.5421129584762
"Q8BG32",18.6130083915788,18.5554801472192,18.6205775340392,18.7094678071563,18.652064022691,18.6473476542915,18.6130083915788,18.7268335610658,18.630053761387,18.5927965434391,18.6538635010033
"G3UYH2",18.4964434358651,18.3980418987303,18.4689453045964,18.68492319138,18.4825044234842,18.5480681046017,18.4964434358651,18.5956902734887,18.4754838779926,18.512066764749,18.5271508363286
"Q9D8W5",19.2295692862429,19.2838477992474,19.1208564403191,19.2655018922372,19.1992010541439,19.3690102192745,19.2295692862429,19.3157612741215,19.2651551365923,19.3024873287634,19.2101765311992
"Q9WVJ2",20.4199714087523,20.479638620972,20.3899796423374,20.5488025470189,20.3491185788438,20.5128659288933,20.4199714087523,20.5066789860371,20.4052630495384,20.4388712535362,20.4093603527174
"O35593",20.1287164131623,20.141625073278,20.1043738933382,20.175534161885,20.099479371111,20.1823024035199,20.1287164131623,20.2547807894007,20.0909814608359,20.1723097502046,20.1646673256811
"Q8VDM4",20.1325979401001,20.0991104505023,20.1355552802078,20.2312829006071,20.108885308734,20.1956437500018,20.1325979401001,20.2250796208606,20.0821262786972,20.1155237376938,20.1200037510392
"Q99JX8",18.6620065627513,18.6240719102659,18.6961679445044,18.7491518466441,18.7123322200354,18.6727845307159,18.6620065627513,18.7508854042351,18.7243639210848,18.5966124541992,18.709449545252
"P14685",19.3126052962098,19.298831068194,19.2639151455873,19.3685017804315,19.3272671785654,19.3216735332192,19.3126052962098,19.3519104414829,19.2365202437636,19.3490102510261,19.2824772471763
"O35226",19.1300771161476,19.0036365520572,19.1393743072847,19.1571512829335,19.074444430198,19.1033249315208,19.1300771161476,19.2310845912352,18.9786611281462,19.119480972922,19.1667484275065
"Q3ULG4",19.1273202209028,19.0936750397485,19.1257706959935,19.1914123566614,19.0908977107987,19.1841078815638,19.1273202209028,19.2389595009496,19.0537186723368,19.1851953640947,19.1581240498309
"Q8BJY1",18.7229321249682,19.0105425640158,18.5325052936625,18.8071411577707,18.7975689571286,19.0593643173371,18.7229321249682,18.7808539214525,19.0797706635446,19.0504252851846,18.761548737358
"Q99JI4",19.5909146179623,19.6692060813761,19.5323280223085,19.679056456975,19.5621046729784,19.6593662335968,19.5909146179623,19.7229283238114,19.4815048339007,19.6504959375488,19.622977612408
"P26516",18.4611037636888,18.3314317355353,18.5272587220549,18.4843345173373,18.4801092852746,18.473665948795,18.4611037636888,18.4852148845565,18.7806695543088,18.5244779140056,18.5839366395771
"Q9CX56",19.4149483440888,19.6057486706813,19.2965981338704,19.3306043757109,19.3291993471126,19.4233663447804,19.4149483440888,19.4110387412428,19.4710545228346,19.4354707008786,19.3405197546418
"Q9CR00",18.1622783939716,18.5674627572169,17.8931511356222,18.0630439631088,18.0910005199561,18.3215975471143,18.1622783939716,18.0572442196016,18.1990007007404,18.2166967245786,17.9356756370436
"P97371",17.5731150216022,17.951945099182,17.6500580032104,17.9273840919898,17.5515373211766,17.9609256496774,17.5731150216022,17.7371260014193,17.7880443370339,17.8861621103044,17.6857022082776
"P61290",16.7037225035303,16.512252551026,17.0907902154137,17.1099644808848,16.6915016645816,16.6881416418405,16.7037225035303,17.0696683369592,16.3335033191072,16.6431716527255,16.9543899743341
"Q91WE2",17.8882463208353,17.7399073412841,17.9491432169509,17.9935808146657,17.8425093080982,17.8360677010282,17.8882463208353,17.941119290992,17.4730792634664,17.8004232122765,17.8493557084454
"A0A1D5RLD7",16.847953542427,16.6886843045584,16.8492695865683,16.7756286088059,16.7176883901464,16.748705529322,16.847953542427,16.7396832206162,16.4172176764083,16.7500472589668,16.744826245938
"Q5SSW2",15.6221091605243,15.5852664742265,15.6730600942114,15.4553065221962,15.7492237892367,15.5704965634686,15.6221091605243,15.5193168817889,15.8704916670752,15.6159943658785,15.6191419089181
"Q8BHL8",16.7646492552836,16.6132577828094,16.7778387719629,16.6110493152469,16.8587945528709,16.6958210410078,16.7646492552836,16.7750045153876,16.817072883758,16.6669369626329,16.7585520916125
"Q9JK23",17.0973055741519,17.1306966246951,17.0167090445921,17.1444839590934,17.2173059256392,17.2767009738401,17.0973055741519,17.1725829744125,17.3258005545163,17.2985788881451,17.1495465700823
"Q9EST4",16.7738666452494,17.0435439895667,16.5727548442607,16.8058336763672,16.7958431038114,17.0656069030428,16.7738666452494,16.8302610455103,17.1989436553053,16.9335762697036,16.7741863056782
"P0C7N9",13.1297753159021,13.2084687640235,13.0799910561111,13.0989892558045,13.2981478162733,13.1968524199036,13.1297753159021,12.9590865274654,12.5660471760152,13.0643174836697,13.205156837169
"Q8R326",19.7660605928889,19.5983813118069,20.0212672543954,19.9902683448245,19.7512794819541,19.6344163331309,19.7660605928889,19.9843242970789,19.3107252869725,19.6285149041782,19.891259678852
"Q3TEB0",17.8179757590304,17.7750737511991,18.0020589241005,18.0098354280865,17.8338725000971,17.7306588331149,17.8179757590304,18.0200274965135,17.3360606921104,17.7480918521621,17.917941661743
"Q99LS3",18.2204666903438,18.4365835367325,17.9551147254379,17.9814933721012,18.3355125519197,18.4063734111546,18.2204666903438,17.9128843069221,18.8015393320001,18.3492095272274,18.0087110897317
"Q8BP74",14.0809289575095,14.4115885308306,14.2017257181093,14.3693589097709,14.1792316602938,14.5166912304268,14.0809289575095,14.426592102392,13.9834613073355,14.3973712677867,14.4237098790121
"A0A494B9V8",15.9710188526799,15.9846567260576,16.1826896721524,15.9479221538504,16.0213088929715,15.9139477398952,15.9710188526799,15.9520198667422,16.2198800477566,15.9640295568092,16.0522797737938
"P17225",15.079126063429,15.1697870850075,14.8735321966059,14.7438080896258,14.9974738971704,15.0963621766184,15.079126063429,14.8885482193572,14.6391957424168,15.0945665785214,15.0235369417623
"Q8BGJ5",15.079126063429,15.1697870850075,14.8735321966059,14.7438080896258,14.9974738971704,15.0963621766184,15.079126063429,14.8885482193572,14.6391957424168,15.0945665785214,15.0235369417623
"Q91Z31",18.2367239680381,18.0395908601486,18.3789604550302,18.326712887695,18.2751022061999,18.2625453530969,18.2367239680381,18.3305902741431,18.2805391181394,18.2583390964728,18.3152396659537
"A0A0G2JFV8",16.8021407363999,16.9393351492334,16.8870776623682,16.9190418712724,16.7174248384121,16.8154222728476,16.8021407363999,16.9487479889872,16.624582210527,16.7807189808388,16.8823184972159
"Q8BHD7",16.4118880856029,16.1411079885102,16.3173109908485,16.2984766031028,16.4674393300167,16.5131936650586,16.4118880856029,16.4161766070531,16.2009912992864,16.6309383256645,16.4424146857379
"Q8C2E4",13.9194070777359,14.2273436375296,13.8328812988446,13.7155255057667,13.8788485037221,13.8649111467686,13.9194070777359,13.8410809324616,14.1488995831523,14.0339790997861,13.9890602444628
"Q8R3K3",14.5031151636512,13.883848301402,14.6536704612814,14.4712781341405,14.4549924818762,14.3052406768273,14.5031151636512,14.8838713583485,14.3995823185529,14.3779521476258,14.7043230649053
"Q14C51",17.3205784911282,17.0442363228099,17.5925511358287,17.5386101207499,17.3207007053817,17.1182754052929,17.3205784911282,17.4910789538473,16.9632934577474,17.0605562931704,17.3821237101481
"Q99LH2",15.8575798088195,15.7084995331667,15.9194015029835,15.8268003674229,15.9555984161624,15.6938279325446,15.8575798088195,15.9437821066985,15.9803849857328,15.795326696727,15.7118634964615
