cluster	X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	MM.blue	MM.brown	MM.green	MM.turquoise	MM.yellow
1	"sp|Q02357|ANK1_MOUSE"	16.121613859918	16.1185219400334	16.2308557099419	16.2107708600595	16.1517868899133	16.1874249100232	15.758762319958	15.5956728498589	-0.949266274797466	-0.810734186034778	0.0882366277201143	0.971097337157783	-0.501795767845678
1	"tr|D3Z5M4|D3Z5M4_MOUSE"	16.121613859918	16.1185219400334	16.2308557099419	16.2107708600595	16.1517868899133	16.1874249100232	15.758762319958	15.5956728498589	-0.949266274797466	-0.810734186034778	0.0882366277201143	0.971097337157783	-0.501795767845678
1	"sp|P10107|ANXA1_MOUSE"	21.866379249932	21.9418848501093	21.9131846899914	21.9382882499437	21.7963404799163	21.9771898399532	21.4042264897445	21.4626680697949	-0.951862470756315	-0.84225180047634	0.0111888002940781	0.964645115239908	-0.524640071026616
1	"sp|P07356|ANXA2_MOUSE"	19.3687389300275	19.2779183099997	19.3773660901027	19.1562412399838	19.2304670600142	19.171371220025	18.6570010800413	18.4311900798015	-0.962572745330382	-0.865059564628725	-0.0993219653610096	0.967496844392843	-0.590494678436513
1	"sp|O35639|ANXA3_MOUSE"	18.2074715102341	18.2647088502078	18.2151500197998	18.1814856401289	18.1921288002193	18.0737292999222	17.6818944398089	17.5463434102743	-0.988186162607317	-0.893901609836361	-0.131331338597431	0.979938730032347	-0.619383281608591
1	"sp|P48036|ANXA5_MOUSE"	20.5480442302856	20.5689855598303	20.5198912101009	20.5095295703366	20.4344461700845	20.4250560903563	20.0406734397813	19.9826850104897	-0.990414551573455	-0.929290281070321	-0.182593180382703	0.990730296869178	-0.669691280769916
1	"sp|Q8VBT6|APOBR_MOUSE"	14.9904036598919	14.959448250005	14.9898901801033	14.9914939799499	14.8077152499194	14.7437250701159	14.2545501498788	14.259359420155	-0.980054407850648	-0.958004115325248	-0.246231408516508	0.986508437179579	-0.737709243767838
1	"tr|B1AUY3|B1AUY3_MOUSE"	17.8389523299877	17.7939263199678	17.819937949923	17.8645638097974	17.7497388500464	17.7034751401459	17.5097477200761	17.512335890155	-0.958866779727037	-0.955795182784982	-0.264981122966607	0.969934778803202	-0.764659448037698
1	"sp|Q6P9R4|ARHGI_MOUSE"	16.0294547400659	16.0033355099836	16.1672024899297	16.0614478399159	16.1572298999553	15.9882456299049	15.8499387099825	15.7355002900131	-0.869016458498568	-0.718229318931277	0.0710126310737453	0.871925140348709	-0.45188818178575
1	"sp|P50429|ARSB_MOUSE"	18.5216701801828	18.4961177898678	18.5450810099423	18.4485310899865	18.5099134901886	18.3358431798231	17.9659387997338	17.9211791598626	-0.984223258067248	-0.88880707197105	-0.139513601858109	0.973396381911108	-0.621409368400409
1	"sp|P98203|ARVC_MOUSE"	14.8284949098053	14.9114087297691	15.0223281700158	14.8934763901485	14.4895190100409	14.5852730300663	14.3427444397003	14.2042601503478	-0.845152911840451	-0.967977280417464	-0.449805065168322	0.885763031828122	-0.872273806362704
1	"sp|Q9WV54|ASAH1_MOUSE"	17.4665274203619	17.3581562797836	17.2726745896856	17.4104093001667	17.4004512502254	17.4445386598156	17.0003315103385	17.0050495395476	-0.924228854055725	-0.740706969800167	0.107619110953443	0.914816976273588	-0.404326366118891
1	"sp|Q8BSY0|ASPH_MOUSE"	16.9491855894677	16.9250107503928	16.9907903596294	17.02738189017	16.8980432695435	16.8636634200961	16.6474963399869	16.6481377003279	-0.953549502047799	-0.935363808337006	-0.191339923015759	0.973026930063626	-0.729813755592942
1	"sp|Q4QY64|ATAD5_MOUSE"	17.6440753902102	17.6469344598484	17.7517052399009	17.713936369824	17.5103751002887	17.6551760102673	17.4620814701792	17.3838039897784	-0.827141373411556	-0.877159299364581	-0.182318611096525	0.893914229446953	-0.714227704576395
1	"sp|Q64518|AT2A3_MOUSE"	20.9782668500425	20.9370212699886	20.9810276398498	21.0196881401569	20.9373871301489	20.8948791097818	20.7164929103503	20.6782405801353	-0.96448272503919	-0.915842135567667	-0.146754760151949	0.979677848957154	-0.691348691264889
1	"sp|P70704|AT8A1_MOUSE"	16.7824117095667	16.7583449304787	16.8390161903539	16.8273520895125	16.6884851405531	16.6863124305593	16.489316670029	16.3719961000107	-0.939535358002241	-0.933416184734233	-0.202775642358842	0.970625208871327	-0.736817604865792
1	"sp|Q80VH0|BANK1_MOUSE"	14.7974004301486	14.8242520301349	14.741572460133	14.8316596000167	14.7357707600673	14.5946695298762	14.185321479882	14.1714218402709	-0.98786508456714	-0.929043306399236	-0.205532510710977	0.977598108010632	-0.686139285978522
1	"sp|O70445|BARD1_MOUSE"	16.7908099201521	16.7304318097809	16.7815407703808	16.8120829201921	16.7230267505387	16.7562159799141	16.454019899933	16.397242319964	-0.968526402692396	-0.873991793450123	-0.0272385114818873	0.989365603688061	-0.597595881356401
1	"tr|A2AJ30|A2AJ30_MOUSE"	14.5771649101427	14.5992608502653	14.4213638997713	14.6442168697287	14.4589385698295	14.4954535797336	14.1555487898147	14.2010697900459	-0.924206208092162	-0.880150141266335	-0.187839713215326	0.917453074445499	-0.646116439255398
1	"sp|P41183|BCL6_MOUSE"	15.4840529999299	15.5955642899265	15.1135548598806	15.2334401701099	14.9778076097887	14.853016330008	14.7282683399827	14.6441032098638	-0.781339864283824	-0.904864328646731	-0.634455590099218	0.76010767028255	-0.839149237289465
1	"sp|Q6NVD9|BFSP2_MOUSE"	16.3503917699457	16.40644244998	16.4111320300366	16.1793779899377	16.2793696300264	16.1703806499344	15.0021235998835	15.0441084300268	-0.993953871543451	-0.876991065823519	-0.0812263183316988	0.984141352732257	-0.571565722168018
1	"sp|D3Z6Q9|BIN2_MOUSE"	18.9482154199978	18.9887402599903	18.9205454700045	18.9959170801323	18.9065619100555	18.8559456000548	18.533049479813	18.557860329871	-0.989446983944283	-0.925235661447029	-0.178590042198946	0.981040595117298	-0.668726833222435
1	"tr|S4R270|S4R270_MOUSE"	18.9345570999525	18.9778918100527	18.9179136901125	18.9949845300978	18.9034645898899	18.8612444800702	18.5361031898425	18.5639918399602	-0.989161327151237	-0.919347816175288	-0.157762923540271	0.982212715863388	-0.657372705442377
1	"sp|Q9CY64|BIEA_MOUSE"	19.28835600999	19.224505270046	19.2801513300685	19.2450542399107	19.147707510044	19.0891410300558	18.8984751699787	18.9055814299561	-0.942782577251209	-0.970259238111647	-0.351799789809773	0.953424271397229	-0.803858353509223
1	"sp|P48754|BRCA1_MOUSE"	17.1531839902637	17.192277390383	17.1845555997429	17.2150909199189	17.1664486701705	17.0434834199832	16.8212172301529	16.858987519586	-0.973406109438492	-0.922605274796081	-0.216157450649211	0.960500142946279	-0.69213232151853
1	"sp|Q5SXJ3|FANCJ_MOUSE"	15.8288753099101	15.8007997700538	15.8197116099803	15.7792511500764	15.7395014600346	15.7684462700423	15.5043626398874	15.474236620081	-0.981629313608099	-0.907060337207982	-0.125241261421946	0.991877654061547	-0.634592611351132
1	"tr|B2KF05|B2KF05_MOUSE"	13.8830674796897	13.8794481303769	13.7625228700602	13.9689576299878	14.0034180004364	14.0377809902857	13.6518836095262	13.6475527899255	-0.770890677884543	-0.473430154190074	0.426034569436107	0.749362909159044	-0.0792043861567551
1	"sp|Q04211|BTG2_MOUSE"	15.8681540999099	15.7031091199854	16.0687395199377	16.059150029947	15.5485722198928	15.7148238701062	15.6514329299391	15.3229550799462	-0.635369652296407	-0.778198040877688	-0.275719581221245	0.727511399480289	-0.761478060810908
