X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"tr|A2AJ30|A2AJ30_MOUSE"	14.5771649101427	14.5992608502653	14.4213638997713	14.6442168697287	14.4589385698295	14.4954535797336	14.1555487898147	14.2010697900459	0.917453074445499
"sp|Q99PG4|RGS18_MOUSE"	15.9897536499662	15.9824517700281	15.9947012000296	15.9212633500131	15.8919805400706	15.8849560001085	15.7702359200668	15.5639903601181	0.917106018698152
"sp|Q8C0Q2|ZHX3_MOUSE"	15.4077334399488	15.4104103100359	15.2842661999159	15.3997195100192	15.3552419100135	15.2302721800164	15.0420448298025	15.061900529851	0.915879804366313
"sp|Q8BY46|ZN574_MOUSE"	15.2327584200989	15.1297696198335	15.2840867499575	15.236522400043	15.0950084598838	15.2200810998604	14.9854133300467	14.9278594900081	0.915641600606363
"sp|Q8BZ09|ODC_MOUSE"	17.9453206702678	17.8679023498018	18.0469909000763	17.9110601300531	18.0205337699158	17.6174373602863	17.3896778199561	17.172347949798	0.915614718881676
"sp|Q91WT8|RBM47_MOUSE"	13.8575229201777	13.9996510103326	13.8895171601701	14.0113574503294	13.9012209802795	13.8061259604367	13.6438123604845	13.593947099884	0.915339949479988
"sp|Q9QXN0|SHRM3_MOUSE"	17.4374892499639	17.6326633598483	17.8549195299387	17.3760226103857	17.4114627600001	17.2251745103981	16.8252831004353	16.641509059576	0.91482763108658
"sp|Q9WV54|ASAH1_MOUSE"	17.4665274203619	17.3581562797836	17.2726745896856	17.4104093001667	17.4004512502254	17.4445386598156	17.0003315103385	17.0050495395476	0.914816976273588
"tr|B1AVN8|B1AVN8_MOUSE"	15.0008127200978	15.0826800901993	15.0656653798635	15.0517442797925	15.0745941401777	14.8708159902074	14.6462899798016	14.7368749399837	0.913484026551645
"sp|Q9WUP4|PORED_MOUSE"	14.83423481007	14.7902309099722	14.9200190000105	14.8060231899604	14.8694047797788	14.88289580021	14.6363578100013	14.539506200157	0.913287013966122
"sp|Q9WTK7|STK11_MOUSE"	15.7351947498956	15.718502909869	15.6286452499781	15.6475073701108	15.6278493799521	15.5996492000328	15.421389770139	15.4644784998932	0.912640068924223
"sp|Q8VEB4|PAG15_MOUSE"	15.7301751999838	15.7043804699858	15.7546146698731	15.6482867899013	15.7910017698771	15.7792579500337	15.4199907498905	15.413642229972	0.911734671806772
"sp|Q9QZ08|NAGK_MOUSE"	17.5374597500685	17.5654347898072	17.4826479201357	17.4488087596526	17.4262733300164	17.485784740187	17.2975184599139	17.1139451396054	0.911010851133115
"sp|P28033|CEBPB_MOUSE"	15.6315849701408	15.6154340300291	15.5779961898845	15.7748746199176	15.6416550400264	15.632451889906	15.3850406600627	15.1790660498318	0.91099455017775
"sp|P24452|CAPG_MOUSE"	20.3197815796404	20.3400343502571	20.2493688301786	20.1888211005653	20.2560256697297	20.2853572005456	20.0438499001406	19.9491718893828	0.910178820342892
"sp|Q8BR90-2|CE051_MOUSE"	15.8860523501151	15.9383354899566	16.0556249099225	15.8580005599918	15.8707149800061	15.9070760899856	15.6284153499124	15.6729861099534	0.910097613464973
"sp|Q01320|TOP2A_MOUSE"	23.4764733098444	23.3454272799568	23.4926946797514	23.4641443800382	23.3100843500306	23.377113479792	23.2119924000031	23.1327100900078	0.909997095719695
"sp|P10300|CD8B_MOUSE"	16.1906634700589	16.2736844499486	16.0562703900738	16.178980099964	16.2517186499729	16.2129925699671	15.6426738600788	15.7588280000003	0.909351238692152
"sp|Q91YQ1|RAB7L_MOUSE"	15.718686129929	15.6833153299283	15.8379343799475	15.8238446099164	15.7226253700839	15.7307601900862	15.4682280600409	15.554607520141	0.908094038318771
"sp|Q8C551|R51A1_MOUSE"	17.5183336000896	17.4637848500187	17.3453839797003	17.3919200398849	17.4236454097139	17.4804116096118	17.1112443095351	17.1209969396325	0.906274424709945
"sp|Q80VG1|SCML4_MOUSE"	13.5248679899488	13.5566538299435	13.5337331595857	13.5606524895085	13.6245689799621	13.4042217298931	13.1479494800462	12.6808166599097	0.906267055925359
"tr|E9Q7Y4|E9Q7Y4_MOUSE"	16.739620969846	16.7846984195521	16.6248048695517	16.7876648403975	16.8182663998584	16.7132941000669	16.325439779958	16.397480430044	0.905847584446271
"sp|P56203|CATW_MOUSE"	15.0234355401586	14.9175829099604	15.3267892501521	15.0382465501726	14.9178128998952	15.0194529099994	14.6194033197737	14.4613440897946	0.905799276531401
"sp|Q75NR7|RECQ4_MOUSE"	15.8626342500856	15.872328260005	15.9380595500378	15.9394970400151	15.8455121199913	15.7734613601034	15.5859661198976	15.697555379912	0.905734205187215
"sp|Q9QY53|NPHP1_MOUSE"	15.3070541399068	15.3255452101267	15.4860164199747	15.4485718900304	15.4076900300348	15.4317161100432	15.0638080800003	15.1311983701422	0.903229889747837
